0,2,0.60233,0.83012,0.40201,0.28174,0.17796,0.63408,1.0155,0.6454
0,3,0.52505,0.95273,0.49626,0.40643,0.20302,0.45545,0.86759,0.35807
0,4,0.51538,0.97074,0.57803,0.49657,0.16279,0.46705,2.8506,0.5175
0,5,0.39952,1.2517,0.55311,0.35427,0.2159,0.56995,1.2853,0.56819
1,2,0.57205,0.87406,0.37083,0.15926,0.12583,0.54382,3.6651,0.71261
1,3,0.54142,0.92349,0.43912,0.16411,0.073243,0.63944,3.3812,0.73078
1,4,0.50142,0.99717,0.5124,0.22713,0.1341,0.62638,2.1305,0.66225
1,5,0.40443,1.2364,0.60128,0.46641,0.27999,0.63686,0.96018,0.60898
3,2,0.57358,0.87289,0.27168,0.13403,0.24137,0.29871,0.69861,0.48808
3,3,0.52021,0.96116,0.40878,0.20528,0.12597,0.62708,2.3431,0.62134
3,4,0.4412,1.1339,0.50167,0.26689,0.15225,0.61471,2.1107,0.61052
3,5,0.41245,1.2151,0.53746,0.40741,0.25307,0.39574,0.90126,0.2276
4,2,0.7348,0.6809,0.25837,0.12877,0.12414,0.3809,2.6649,0.47037
4,3,0.61726,0.81007,0.34581,0.19783,0.34784,0.44625,1.1067,0.46271
4,4,0.5894,0.84833,0.41484,0.20735,0.13129,0.54897,3.7881,0.52345
4,5,0.40703,1.2284,0.65329,0.30543,0.22306,0.32949,1.3828,0.43907
5,2,0.73556,0.68223,0.28786,0.20771,0.18897,0.28857,3.2933,0.43936
5,3,0.67188,0.74496,0.3173,0.14697,0.15152,0.44552,1.7162,0.54133
5,4,0.48028,1.0411,0.59073,0.28155,0.11937,0.55652,2.0353,0.61044
5,5,0.41757,1.1974,0.52809,0.27478,0.1304,0.60445,2.9877,0.62854
6,2,0.56307,0.8882,0.35008,0.22235,0.22611,0.3734,0.62686,0.34399
6,3,0.51876,0.96513,0.46296,0.29483,0.18141,0.46235,0.84477,0.37788
6,5,0.41309,1.2156,0.57576,0.51115,0.2423,0.34715,1.4584,0.22248
7,2,0.68619,0.72885,0.37968,0.19097,0.14731,0.48157,2.8622,0.57026
7,3,0.53448,0.93691,0.53108,0.30764,0.17014,0.55789,1.8253,0.52422
7,4,0.49594,1.0082,0.60237,0.245,0.13806,0.60021,4.5052,0.63857
8,2,0.56478,0.8876,0.46995,0.27695,0.18469,0.31872,1.083,0.49701
8,3,0.51406,0.97319,0.57421,0.31755,0.16656,0.57556,3.4662,0.56696
8,4,0.43463,1.1504,0.69419,0.46114,0.17254,0.21566,1.1895,0.30875
8,5,0.41749,1.1978,0.71338,0.5118,0.26244,0.40609,0.84618,0.38983
9,2,0.63824,0.7835,0.35315,0.18861,0.12037,0.5051,3.7471,0.51197
9,3,0.57359,0.87257,0.43484,0.27674,0.16275,0.60137,2.8431,0.59647
9,4,0.50241,0.9952,0.53346,0.35085,0.18256,0.45674,3.7266,0.4746
9,5,0.41308,1.2149,0.54004,0.36324,0.24104,0.51678,0.93516,0.40954
10,2,0.55959,0.89407,0.4352,0.28543,0.17003,0.45953,1.4466,0.43568
10,4,0.46328,1.0793,0.60921,0.36929,0.094488,0.52449,3.1755,0.4006
10,5,0.40053,1.2495,0.55907,0.43101,0.19639,0.41136,1.1801,0.34434
11,2,0.5221,0.95779,0.44306,0.31934,0.21979,0.27126,1.0761,0.33858
11,3,0.49355,1.0133,0.62695,0.46096,0.18292,0.34218,1.2398,0.30087
11,5,0.41731,1.2029,0.56459,0.44219,0.25204,0.23132,1.7207,0.15559
12,2,0.60317,0.82895,0.37057,0.19654,0.11066,0.44207,2.4234,0.32949
12,3,0.54113,0.92404,0.48265,0.31319,0.098533,0.51796,2.1141,0.52296
12,4,0.46709,1.0706,0.5931,0.45431,0.24441,0.48517,2.6418,0.38612
12,5,0.41095,1.2171,0.4995,0.38539,0.18881,0.44448,4.3707,0.37906
13,2,0.58933,0.84844,0.38216,0.18074,0.10479,0.61761,3.8124,0.60883
13,3,0.51648,0.96809,0.47938,0.24732,0.11619,0.5891,3.4693,0.5299
13,4,0.45377,1.1019,0.60587,0.37489,0.14028,0.50761,2.4158,0.55886
13,5,0.39964,1.2521,0.61595,0.41927,0.19739,0.5682,1.2017,0.50104
15,2,0.56335,0.902,0.41859,0.20949,0.24688,0.59643,1.0749,0.59832
15,3,0.53512,0.93439,0.56093,0.2713,0.12228,0.70441,3.8845,0.71296
15,4,0.50461,0.99087,0.65847,0.36653,0.11023,0.66314,6.5622,0.69669
15,5,0.41243,1.2123,0.55994,0.39614,0.22785,0.52865,0.72227,0.54239
16,2,0.66295,0.75422,0.36585,0.15887,0.09952,0.56076,2.3045,0.75869
16,3,0.57942,0.86293,0.46802,0.2349,0.052738,0.78865,8.3623,0.7919
16,4,0.53397,0.93646,0.54296,0.24379,0.098017,0.71818,4.2108,0.74161
16,5,0.42281,1.1829,0.56739,0.28682,0.17296,0.69796,0.92168,0.69625
17,2,0.54868,0.91323,0.39899,0.22715,0.23053,0.6424,0.87701,0.76387
17,3,0.53019,0.94307,0.49986,0.24191,0.12401,0.75089,1.0237,0.78454
17,4,0.49944,1.0011,0.55802,0.24549,0.11267,0.68525,5.535,0.7067
17,5,0.39171,1.2766,0.62192,0.33787,0.22186,0.60834,1.0737,0.51174
18,2,0.60447,0.82719,0.39967,0.19102,0.106,0.5997,2.5716,0.73435
18,3,0.5401,0.92585,0.49107,0.25049,0.09461,0.54718,3.2568,0.68868
18,4,0.50568,0.98877,0.57196,0.29741,0.11637,0.47507,1.8183,0.62298
18,5,0.40904,1.2225,0.60615,0.42092,0.2006,0.48243,1.2856,0.40996
19,2,0.56391,0.89373,0.34925,0.20252,0.19148,0.6721,1.9407,0.72558
19,3,0.54591,0.91665,0.4143,0.21913,0.14911,0.67377,1.7824,0.71084
19,4,0.50657,0.98702,0.51455,0.24645,0.078106,0.70144,3.7517,0.73517
19,5,0.39557,1.2691,0.54612,0.36325,0.15688,0.53973,1.7705,0.44744
20,2,0.61325,0.82122,0.29698,0.19001,0.18433,0.32584,1.7512,0.26488
20,3,0.53196,0.94042,0.46835,0.24591,0.13141,0.50339,5.9296,0.33346
20,4,0.46334,1.0798,0.53373,0.32782,0.18652,0.34252,1.593,0.32231
20,5,0.43529,1.1488,0.45971,0.45412,0.21506,0.35394,1.7505,0.30272
21,2,0.61434,0.81544,0.41996,0.23641,0.10825,0.7042,2.5469,0.74596
21,3,0.53352,0.93744,0.53104,0.33703,0.16807,0.71531,0.63102,0.71482
21,4,0.51323,0.97422,0.57718,0.39455,0.1144,0.65893,3.7244,0.65305
21,5,0.38089,1.3128,0.53584,0.39087,0.16427,0.67348,1.3879,0.67532
24,2,0.66887,0.74904,0.28606,0.13907,0.27887,0.33744,2.0513,0.1012
24,3,0.64314,0.78467,0.35287,0.21144,0.32221,0.43691,1.0377,0.077459
24,4,0.53487,0.93658,0.43959,0.35054,0.27656,0.25855,0.91499,0.10015
24,5,0.53865,0.99522,0.47003,0.39461,0.38793,0.31511,1.2907,0.085345
29,2,0.55459,0.90161,0.47686,0.3241,0.27071,0.34234,1.5921,0.091364
29,3,0.4888,1.023,0.59125,0.4214,0.18743,0.3641,1.2958,0.094925
29,4,0.5273,0.95557,0.64493,0.52654,0.28279,0.34255,1.2875,0.09489
29,5,0.46641,1.0861,0.51336,0.52355,0.26255,0.40137,0.7209,0.10402
31,2,0.6432,0.7776,0.29877,0.20571,0.36841,0.25408,0.86568,0.099375
31,3,0.59006,0.84877,0.48219,0.30341,0.39541,0.28127,1.5136,0.078032
31,4,0.56225,0.89176,0.63722,0.39761,0.42293,0.28042,1.3866,0.07531
31,5,0.47514,1.0598,0.64569,0.50761,0.31067,0.27013,0.57773,0.087492
32,2,0.58849,0.85245,0.29746,0.18465,0.28081,0.33438,0.92883,0.12348
32,3,0.55825,0.89604,0.47808,0.30953,0.22389,0.27823,1.645,0.10964
32,4,0.4883,1.0265,0.56414,0.30108,0.22661,0.37981,2.9131,0.2145
32,5,0.48351,1.0359,0.44921,0.39479,0.24251,0.32166,1.4881,0.11582
35,2,0.53622,0.93272,0.46816,0.4391,0.26731,0.23409,1.1083,0.092933
35,3,0.53305,0.93839,0.52017,0.5533,0.22803,0.30874,1.1149,0.1899
35,4,0.5766,0.89304,0.56339,0.67239,1.0882,0.28578,0.87603,0.13653
35,5,0.41352,1.2142,0.62036,0.55753,0.18522,0.31684,5.3779,0.13938
36,2,0.55788,0.89678,0.49726,0.30796,0.19557,0.28302,2.0338,0.12243
36,3,0.5144,0.97276,0.51487,0.37293,0.22234,0.3087,1.5846,0.088843
36,4,0.48208,1.0372,0.57262,0.4693,0.20179,0.24938,1.0201,0.14853
36,5,0.42773,1.1755,0.57161,0.50931,0.26465,0.28909,1.1245,0.088402
38,2,0.59787,0.83765,0.4355,0.38417,0.67693,0.30781,0.94733,0.12631
38,3,0.51448,0.97364,0.44825,0.37325,0.23973,0.35996,1.43,0.14659
38,4,0.50202,0.99603,0.48793,0.52421,0.20599,0.28837,1.1622,0.14281
38,5,0.42109,1.1884,0.53882,0.54819,0.23884,0.2686,1.1069,0.14127
39,2,0.53983,0.92658,0.46764,0.29044,0.18519,0.33692,1.9724,0.38643
39,3,0.49718,1.0063,0.53608,0.31942,0.17854,0.46569,1.4352,0.43715
39,4,0.47078,1.0622,0.57237,0.3293,0.11674,0.41203,2.9241,0.4002
39,5,0.41454,1.2134,0.59419,0.43753,0.20356,0.3504,0.74922,0.21239
40,2,0.52536,0.95924,0.32827,0.34439,0.49968,0.3283,0.87237,0.28372
40,3,0.51008,0.98051,0.47522,0.48603,0.23695,0.37774,0.63328,0.307
40,4,0.50325,0.99359,0.46404,0.5779,0.20463,0.37525,0.72725,0.2075
40,5,0.44287,1.131,0.46958,0.50396,0.23454,0.27126,1.1334,0.11886
41,2,0.67626,0.74948,0.31702,0.14271,0.17358,0.41098,1.8994,0.58059
41,3,0.5519,0.90603,0.42332,0.32694,0.55283,0.28558,1.1364,0.44733
41,4,0.51536,0.97035,0.49495,0.283,0.13529,0.5414,2.115,0.5571
41,5,0.41849,1.1956,0.63805,0.41652,0.83004,0.44869,0.82385,0.52557
42,2,0.56833,0.88025,0.41436,0.2966,0.12901,0.4519,1.6114,0.4382
42,3,0.52018,0.96134,0.51661,0.40742,0.10838,0.45352,1.6031,0.39463
42,4,0.48228,1.0369,0.58826,0.3438,0.15597,0.41922,1.6711,0.37395
42,5,0.41805,1.1961,0.57515,0.46153,0.51213,0.47487,1.2006,0.34237
43,2,0.58175,0.86529,0.27633,0.27234,0.50307,0.24923,1.08,0.1406
43,3,0.55194,0.90771,0.39881,0.33195,0.19538,0.35538,2.1122,0.19174
43,4,0.50787,0.98452,0.53478,0.37252,0.16401,0.41096,2.0506,0.11881
43,5,0.44571,1.1462,0.55318,0.52482,0.42705,0.35447,1.1836,0.089171
44,2,0.67128,0.74661,0.35226,0.30497,0.57757,0.22799,0.76526,0.087295
44,3,0.71617,0.71536,0.35627,0.30597,0.38355,0.31752,1.4808,0.085995
44,4,0.72304,0.72603,0.41702,0.41582,0.41316,0.36486,3.3247,0.096558
44,5,0.48098,1.0692,0.464,0.28284,0.33334,0.26928,0.76228,0.091468
