12.0000,59.0000,54.6296,0.0000,2.0000,1.1310
22.0000,48.0000,44.4444,0.0000,2.0000,1.1612
12.0000,52.0000,48.1481,0.0000,3.0000,1.0101
21.0000,1.0000,0.9259,0.0000,3.0000,-0.8316
22.0000,53.0000,49.0741,0.0000,3.0000,1.0250
11.0000,0.0000,0.0000,0.0000,4.0000,-0.7432
12.0000,56.0000,51.8519,0.0000,4.0000,0.9447
21.0000,0.0000,0.0000,0.0000,4.0000,-0.7829
22.0000,52.0000,48.1481,0.0000,4.0000,0.9758
11.0000,0.0000,0.0000,1.0000,2.0000,-0.9189
12.0000,39.0000,36.1111,1.0000,2.0000,1.1194
21.0000,0.0000,0.0000,1.0000,2.0000,-0.9083
22.0000,69.0000,63.8889,1.0000,2.0000,1.1217
11.0000,0.0000,0.0000,1.0000,3.0000,-0.7719
12.0000,56.0000,51.8519,1.0000,3.0000,0.9663
21.0000,0.0000,0.0000,1.0000,3.0000,-0.7790
22.0000,52.0000,48.1481,1.0000,3.0000,0.9670
11.0000,0.0000,0.0000,1.0000,4.0000,-0.6933
12.0000,31.0000,27.9279,1.0000,4.0000,0.8762
21.0000,1.0000,0.9009,1.0000,4.0000,-0.6468
22.0000,79.0000,71.1712,1.0000,4.0000,0.8248
11.0000,0.0000,0.0000,2.0000,2.0000,-1.4714
12.0000,59.0000,54.6296,2.0000,2.0000,1.7451
21.0000,0.0000,0.0000,2.0000,2.0000,-1.4351
22.0000,49.0000,45.3704,2.0000,2.0000,1.7215
11.0000,0.0000,0.0000,2.0000,3.0000,-0.8980
12.0000,14.0000,12.9630,2.0000,3.0000,1.0965
21.0000,0.0000,0.0000,2.0000,3.0000,-0.8614
22.0000,94.0000,87.0370,2.0000,3.0000,1.0835
12.0000,60.0000,55.5556,2.0000,4.0000,0.8350
22.0000,46.0000,42.5926,2.0000,4.0000,0.7677
11.0000,0.0000,0.0000,3.0000,2.0000,-1.0730
12.0000,56.0000,51.8519,3.0000,2.0000,1.2781
21.0000,0.0000,0.0000,3.0000,2.0000,-1.0468
22.0000,52.0000,48.1481,3.0000,2.0000,1.2711
11.0000,2.0000,1.8182,3.0000,3.0000,-0.7361
12.0000,71.0000,64.5455,3.0000,3.0000,0.9158
22.0000,36.0000,32.7273,3.0000,3.0000,0.9323
11.0000,0.0000,0.0000,3.0000,4.0000,-0.6022
12.0000,68.0000,61.2613,3.0000,4.0000,0.7499
21.0000,1.0000,0.9009,3.0000,4.0000,-0.5527
22.0000,42.0000,37.8378,3.0000,4.0000,0.7065
11.0000,0.0000,0.0000,5.0000,2.0000,-1.0278
12.0000,59.0000,54.6296,5.0000,2.0000,1.2323
21.0000,0.0000,0.0000,5.0000,2.0000,-1.0107
22.0000,49.0000,45.3704,5.0000,2.0000,1.2247
11.0000,0.0000,0.0000,5.0000,3.0000,-0.9824
12.0000,52.0000,48.1481,5.0000,3.0000,1.1728
21.0000,0.0000,0.0000,5.0000,3.0000,-0.9657
22.0000,56.0000,51.8519,5.0000,3.0000,1.1720
12.0000,89.0000,79.4643,5.0000,4.0000,0.8480
22.0000,16.0000,14.2857,5.0000,4.0000,0.8521
12.0000,65.0000,59.0909,6.0000,2.0000,1.1181
22.0000,44.0000,40.0000,6.0000,2.0000,1.1245
12.0000,22.0000,20.3704,6.0000,3.0000,1.0087
22.0000,83.0000,76.8519,6.0000,3.0000,1.0153
11.0000,0.0000,0.0000,6.0000,4.0000,-0.6577
12.0000,55.0000,50.9259,6.0000,4.0000,0.8232
21.0000,0.0000,0.0000,6.0000,4.0000,-0.6801
22.0000,53.0000,49.0741,6.0000,4.0000,0.8476
11.0000,0.0000,0.0000,7.0000,2.0000,-1.0796
12.0000,58.0000,53.7037,7.0000,2.0000,1.2845
21.0000,0.0000,0.0000,7.0000,2.0000,-1.0731
22.0000,50.0000,46.2963,7.0000,2.0000,1.2883
11.0000,0.0000,0.0000,7.0000,3.0000,-0.8086
12.0000,57.0000,52.2936,7.0000,3.0000,0.9934
21.0000,0.0000,0.0000,7.0000,3.0000,-0.7930
22.0000,52.0000,47.7064,7.0000,3.0000,0.9904
11.0000,0.0000,0.0000,7.0000,4.0000,-0.7083
12.0000,58.0000,53.7037,7.0000,4.0000,0.8822
21.0000,0.0000,0.0000,7.0000,4.0000,-0.6944
22.0000,50.0000,46.2963,7.0000,4.0000,0.8798
11.0000,0.0000,0.0000,9.0000,2.0000,-0.9822
12.0000,57.0000,52.7778,9.0000,2.0000,1.1799
21.0000,0.0000,0.0000,9.0000,2.0000,-0.9514
22.0000,51.0000,47.2222,9.0000,2.0000,1.1707
12.0000,66.0000,61.1111,9.0000,3.0000,1.0896
22.0000,32.0000,29.6296,9.0000,3.0000,1.0868
11.0000,1.0000,0.9259,9.0000,4.0000,-0.7203
12.0000,54.0000,50.0000,9.0000,4.0000,0.8947
21.0000,0.0000,0.0000,9.0000,4.0000,-0.7061
22.0000,53.0000,49.0741,9.0000,4.0000,0.8971
11.0000,2.0000,1.8519,10.0000,2.0000,-0.8140
12.0000,82.0000,75.9259,10.0000,2.0000,0.9840
21.0000,0.0000,0.0000,10.0000,2.0000,-0.8187
22.0000,24.0000,22.2222,10.0000,2.0000,1.0107
12.0000,53.0000,49.0741,10.0000,3.0000,0.8888
22.0000,54.0000,50.0000,10.0000,3.0000,0.8696
12.0000,57.0000,52.7778,10.0000,4.0000,0.7982
22.0000,50.0000,46.2963,10.0000,4.0000,0.7760
11.0000,1.0000,0.9259,11.0000,2.0000,-0.7446
12.0000,69.0000,63.8889,11.0000,2.0000,0.9588
22.0000,36.0000,33.3333,11.0000,2.0000,1.0647
12.0000,64.0000,59.2593,11.0000,3.0000,0.8144
21.0000,1.0000,0.9259,11.0000,3.0000,-0.6244
22.0000,41.0000,37.9630,11.0000,3.0000,0.7962
12.0000,53.0000,49.0741,11.0000,4.0000,0.7594
22.0000,52.0000,48.1481,11.0000,4.0000,0.7506
11.0000,0.0000,0.0000,14.0000,2.0000,-0.8476
12.0000,37.0000,34.2593,14.0000,2.0000,1.0422
21.0000,0.0000,0.0000,14.0000,2.0000,-0.8363
22.0000,71.0000,65.7407,14.0000,2.0000,1.0328
11.0000,0.0000,0.0000,14.0000,3.0000,-0.7358
12.0000,78.0000,71.5596,14.0000,3.0000,0.9249
21.0000,4.0000,3.6697,14.0000,3.0000,-0.6794
22.0000,27.0000,24.7706,14.0000,3.0000,0.8606
11.0000,1.0000,0.9174,14.0000,4.0000,-0.6843
12.0000,59.0000,54.1284,14.0000,4.0000,0.8695
21.0000,0.0000,0.0000,14.0000,4.0000,-0.6996
22.0000,49.0000,44.9541,14.0000,4.0000,0.8742
11.0000,1.0000,0.8929,15.0000,2.0000,-0.8235
12.0000,49.0000,43.7500,15.0000,2.0000,1.0170
22.0000,60.0000,53.5714,15.0000,2.0000,1.0342
11.0000,0.0000,0.0000,15.0000,3.0000,-0.7432
12.0000,29.0000,26.8519,15.0000,3.0000,0.9212
21.0000,0.0000,0.0000,15.0000,3.0000,-0.7314
22.0000,79.0000,73.1481,15.0000,3.0000,0.9230
12.0000,22.0000,20.3704,15.0000,4.0000,0.8656
22.0000,73.0000,67.5926,15.0000,4.0000,0.8785
11.0000,0.0000,0.0000,16.0000,2.0000,-0.9364
12.0000,59.0000,54.6296,16.0000,2.0000,1.1549
21.0000,0.0000,0.0000,16.0000,2.0000,-0.9207
22.0000,49.0000,45.3704,16.0000,2.0000,1.1475
11.0000,0.0000,0.0000,16.0000,3.0000,-0.8312
12.0000,51.0000,47.2222,16.0000,3.0000,1.0415
21.0000,0.0000,0.0000,16.0000,3.0000,-0.8165
22.0000,57.0000,52.7778,16.0000,3.0000,1.0408
12.0000,52.0000,48.1481,16.0000,4.0000,0.9720
22.0000,53.0000,49.0741,16.0000,4.0000,0.9552
11.0000,2.0000,1.8349,20.0000,2.0000,-1.0106
12.0000,15.0000,13.7615,20.0000,2.0000,1.2239
22.0000,90.0000,82.5688,20.0000,2.0000,1.2792
12.0000,58.0000,53.7037,20.0000,3.0000,0.9633
22.0000,49.0000,45.3704,20.0000,3.0000,0.9644
11.0000,0.0000,0.0000,20.0000,4.0000,-0.6452
12.0000,66.0000,61.1111,20.0000,4.0000,0.8053
21.0000,0.0000,0.0000,20.0000,4.0000,-0.6532
22.0000,42.0000,38.8889,20.0000,4.0000,0.8105
11.0000,0.0000,0.0000,21.0000,2.0000,-0.9934
12.0000,58.0000,53.7037,21.0000,2.0000,1.2048
21.0000,0.0000,0.0000,21.0000,2.0000,-1.0034
22.0000,50.0000,46.2963,21.0000,2.0000,1.2084
11.0000,0.0000,0.0000,21.0000,3.0000,-0.8451
12.0000,56.0000,51.8519,21.0000,3.0000,1.0388
21.0000,0.0000,0.0000,21.0000,3.0000,-0.8429
22.0000,52.0000,48.1481,21.0000,3.0000,1.0335
12.0000,90.0000,83.3333,21.0000,4.0000,0.9418
22.0000,14.0000,12.9630,21.0000,4.0000,0.9333
