0,1,0,NaN,NaN,NaN,NaN,0,0,0
0,2,0,NaN,NaN,NaN,NaN,0,0,0
0,3,0,NaN,NaN,NaN,NaN,0,0,0
0,4,0,NaN,NaN,NaN,NaN,0,0,0
0,5,0,NaN,NaN,NaN,NaN,0,0,0
1,1,6,0.18525,0.312,1.1069,0.16426,8.9809,191.8,206
1,2,0,NaN,NaN,NaN,NaN,0,0,0
1,3,2,0.762,0.7,0.48105,0.13984,46.486,141.38,157.69
1,4,9,0.71429,0.66475,0.60239,0.15704,59.9,105.98,138.28
1,5,10,0.6336,0.6714,0.75418,0.29435,80.145,127.37,132.26
3,1,10,0.18414,0.19714,0.70244,0.4886,0.64773,185.87,172.2
3,2,0,NaN,NaN,NaN,NaN,0,0,0
3,3,0,NaN,NaN,NaN,NaN,0,0,0
3,4,6,0.87,0.5485,0.42128,0.14246,-19.009,130.06,102.73
3,5,12,0.58113,0.61457,0.84594,0.5686,-16.765,-141.09,106.91
4,1,8,0.23,0.256,1.5151,0.52767,113.17,176.24,191.58
4,2,2,0.905,0.99,0.15128,0.13626,10.596,115.83,116.81
4,3,0,NaN,NaN,NaN,NaN,0,0,0
4,4,0,NaN,NaN,NaN,NaN,0,0,0
4,5,2,0.821,0.617,0.70013,1.0484,40.151,217.69,218.95
5,1,0,NaN,NaN,NaN,NaN,0,0,0
5,2,0,NaN,NaN,NaN,NaN,0,0,0
5,3,0,NaN,NaN,NaN,NaN,0,0,0
5,4,0,NaN,NaN,NaN,NaN,0,0,0
5,5,0,NaN,NaN,NaN,NaN,0,0,0
6,1,7,0.17833,0.6976,0.6907,0.40008,-194.69,5.1925,-3.4252
6,2,9,0.82771,0,0.52449,0.10835,-67.288,13.814,-18.261
6,3,6,0.7035,2.37,0.43674,0.18782,-87.695,33.696,18.833
6,4,6,0.567,1.521,0.30867,0.2372,-76.807,165.26,127.92
6,5,31,0.67555,0.32533,0.75273,0.52872,-137.1,-148.04,27.066
7,1,11,0.214,0.51389,0.634,0.15203,-181.23,158.4,178.98
7,2,24,1.0281,0.2945,0.2719,0.096392,-57.04,-72.139,102.36
7,3,6,0.6375,0.31575,0.37979,0.22602,-84.437,98.096,97.929
7,4,5,0.642,0,0.47177,0.071499,-63.958,-124.06,130.67
7,5,17,0.6922,0,0.5975,0.42824,-162.29,186.63,123.57
8,1,14,0.20885,0.53378,0.77797,0.21331,31.25,194,184.17
8,2,3,0.934,0.944,0.29187,0.14007,26.349,-182.6,170.21
8,3,8,0.636,0.6855,0.29659,0.19899,11.409,-140.93,148.56
8,4,15,0.87225,0.7949,0.47722,0.18141,38.105,147.85,157.5
8,5,9,0.57033,0.642,0.38757,0.26001,1.6752,-116.32,173.02
9,1,9,0.17929,1.1113,0.54127,0.2687,-213.18,18.959,14.826
9,2,5,0.769,0,0.20619,0.1152,-66.251,18.665,15.212
9,3,8,0.83483,0.35775,0.31164,0.14205,-92.747,27.208,23.554
9,4,5,0.9355,2.256,0.49628,0.20196,-95.539,18.978,-4.3114
9,5,13,0.87433,2.1961,0.59157,0.29886,-142.24,63.868,57.939
10,1,6,0.43625,0.4684,0.6945,0.17904,-167.06,176.38,217.88
10,2,3,1.001,0,0.52144,0.20697,-66.854,-295.54,29.638
10,3,4,0.6165,0,0.67516,0.15565,-114.36,-45.584,13.337
10,4,6,0.60833,1.575,0.41334,0.22192,-92.479,124.03,158.97
10,5,17,0.71185,0.35478,0.76134,0.36936,-60.877,-5.8425,32.802
11,1,7,0.17517,0.7076,0.75496,0.60981,-232.05,82.29,70.257
11,2,6,0.75925,0.36775,0.5448,0.091053,-68.947,24.582,17.405
11,3,7,0.7208,0,0.64548,0.1547,-102.88,69.958,32.655
11,4,8,0.6794,0.28825,0.90818,0.48716,-97.262,90.119,10.918
11,5,29,0.6915,0,1.1729,0.64758,-155.87,77.174,-44.053
12,1,10,0.26911,0.526,0.93135,0.257,-178.06,-11.808,32.729
12,2,16,0.88927,0,0.61254,0.21482,-62.503,-17.931,-16.503
12,3,1,0.851,1.264,0.58099,0.13643,-64.4,30.941,8.1643
12,4,9,0.5698,0,0.59331,0.066867,-92.267,-24.348,-4.3288
12,5,7,0.7055,0.4885,0.73443,0.22931,-80.761,38.474,37.281
13,1,0,NaN,NaN,NaN,NaN,0,0,0
13,2,0,NaN,NaN,NaN,NaN,0,0,0
13,3,0,NaN,NaN,NaN,NaN,0,0,0
13,4,0,NaN,NaN,NaN,NaN,0,0,0
13,5,0,NaN,NaN,NaN,NaN,0,0,0
15,1,0,NaN,NaN,NaN,NaN,0,0,0
15,2,0,NaN,NaN,NaN,NaN,0,0,0
15,3,0,NaN,NaN,NaN,NaN,0,0,0
15,4,0,NaN,NaN,NaN,NaN,0,0,0
15,5,0,NaN,NaN,NaN,NaN,0,0,0
16,1,0,NaN,NaN,NaN,NaN,0,0,0
16,2,0,NaN,NaN,NaN,NaN,0,0,0
16,3,0,NaN,NaN,NaN,NaN,0,0,0
16,4,0,NaN,NaN,NaN,NaN,0,0,0
16,5,0,NaN,NaN,NaN,NaN,0,0,0
17,1,10,0.22567,0.581,0.93781,0.26052,-240.28,55.101,53.435
17,2,7,0.9115,3.038,0.40301,0.1262,-169.99,73.043,62.97
17,3,7,0.74629,0,0.63522,0.22568,-145.61,67.614,8.7953
17,4,7,0.689,0,0.63425,0.34082,-111.24,83.817,78.471
17,5,10,0.6555,0,0.56466,0.38669,-63.456,-118.03,188.03
18,1,7,0.17625,0.80075,0.6837,0.64787,-214.51,-21.78,54.64
18,2,17,0.75287,0.47622,0.67059,0.20033,-77.549,22.239,-7.9617
18,3,7,0.8554,2.2344,0.64676,0.16762,-137.08,37.465,68.08
18,4,27,0.66436,0,0.77726,0.20764,-149.25,-3.4596,-21.704
18,5,48,0.56075,0,0.8305,0.56253,-132.72,-42.858,179.82
19,1,7,0.1776,0.61575,0.24461,0.14521,-247.51,-5.7043,0.19052
19,2,5,0.88925,2.914,0.27168,0.1432,-164.72,13.696,16.018
19,3,14,0.63783,0,0.20371,0.12015,-137.27,4.8639,4.0923
19,4,9,0.771,0,0.28648,0.20568,-125.58,11.219,1.7377
19,5,9,0.68243,1.219,0.44993,0.3219,-128.27,-11.212,-4.4146
20,1,7,0.1985,0.57125,0.47179,0.26893,-234.46,31.671,28.868
20,2,5,0.94233,0,0.31559,0.082603,-88.978,-14.631,22.035
20,3,8,0.719,0,0.58264,0.16899,-71.67,65.861,57.055
20,4,6,0.6336,0.68167,0.66942,0.2949,-64.642,-155.91,93.123
20,5,19,0.59056,0.096333,0.76252,0.43125,-90.785,-261.18,42.491
21,1,8,0.1805,0.6822,0.72599,0.14658,-18.513,163.14,178.54
21,2,5,0.677,0.907,0.1366,0.11267,-2.755,113.38,129.34
21,3,6,0.67,0.879,0.22071,0.21982,-6.366,145.66,130.95
21,4,5,0.605,0.67167,0.22892,0.20908,-2.9426,-112.77,94.273
21,5,12,0.6915,0.7734,0.51823,0.41434,-11.467,-110.16,244.2
23,1,0,NaN,NaN,NaN,NaN,0,0,0
23,2,0,NaN,NaN,NaN,NaN,0,0,0
23,3,0,NaN,NaN,NaN,NaN,0,0,0
23,4,0,NaN,NaN,NaN,NaN,0,0,0
23,5,0,NaN,NaN,NaN,NaN,0,0,0
24,1,0,NaN,NaN,NaN,NaN,0,0,0
24,2,0,NaN,NaN,NaN,NaN,0,0,0
24,3,0,NaN,NaN,NaN,NaN,0,0,0
24,4,0,NaN,NaN,NaN,NaN,0,0,0
24,5,0,NaN,NaN,NaN,NaN,0,0,0
29,1,0,NaN,NaN,NaN,NaN,0,0,0
29,2,0,NaN,NaN,NaN,NaN,0,0,0
29,3,0,NaN,NaN,NaN,NaN,0,0,0
29,4,0,NaN,NaN,NaN,NaN,0,0,0
29,5,0,NaN,NaN,NaN,NaN,0,0,0
31,1,0,NaN,NaN,NaN,NaN,0,0,0
31,2,0,NaN,NaN,NaN,NaN,0,0,0
31,3,0,NaN,NaN,NaN,NaN,0,0,0
31,4,0,NaN,NaN,NaN,NaN,0,0,0
31,5,0,NaN,NaN,NaN,NaN,0,0,0
32,1,0,NaN,NaN,NaN,NaN,0,0,0
32,2,0,NaN,NaN,NaN,NaN,0,0,0
32,3,0,NaN,NaN,NaN,NaN,0,0,0
32,4,0,NaN,NaN,NaN,NaN,0,0,0
32,5,0,NaN,NaN,NaN,NaN,0,0,0
35,1,0,NaN,NaN,NaN,NaN,0,0,0
35,2,0,NaN,NaN,NaN,NaN,0,0,0
35,3,0,NaN,NaN,NaN,NaN,0,0,0
35,4,0,NaN,NaN,NaN,NaN,0,0,0
35,5,0,NaN,NaN,NaN,NaN,0,0,0
36,1,0,NaN,NaN,NaN,NaN,0,0,0
36,2,0,NaN,NaN,NaN,NaN,0,0,0
36,3,0,NaN,NaN,NaN,NaN,0,0,0
36,4,0,NaN,NaN,NaN,NaN,0,0,0
36,5,0,NaN,NaN,NaN,NaN,0,0,0
38,1,0,NaN,NaN,NaN,NaN,0,0,0
38,2,0,NaN,NaN,NaN,NaN,0,0,0
38,3,0,NaN,NaN,NaN,NaN,0,0,0
38,4,0,NaN,NaN,NaN,NaN,0,0,0
38,5,0,NaN,NaN,NaN,NaN,0,0,0
39,1,0,NaN,NaN,NaN,NaN,0,0,0
39,2,0,NaN,NaN,NaN,NaN,0,0,0
39,3,0,NaN,NaN,NaN,NaN,0,0,0
39,4,0,NaN,NaN,NaN,NaN,0,0,0
39,5,0,NaN,NaN,NaN,NaN,0,0,0
40,1,0,NaN,NaN,NaN,NaN,0,0,0
40,2,0,NaN,NaN,NaN,NaN,0,0,0
40,3,0,NaN,NaN,NaN,NaN,0,0,0
40,4,0,NaN,NaN,NaN,NaN,0,0,0
40,5,0,NaN,NaN,NaN,NaN,0,0,0
41,1,0,NaN,NaN,NaN,NaN,0,0,0
41,2,0,NaN,NaN,NaN,NaN,0,0,0
41,3,0,NaN,NaN,NaN,NaN,0,0,0
41,4,0,NaN,NaN,NaN,NaN,0,0,0
41,5,0,NaN,NaN,NaN,NaN,0,0,0
42,1,0,NaN,NaN,NaN,NaN,0,0,0
42,2,0,NaN,NaN,NaN,NaN,0,0,0
42,3,0,NaN,NaN,NaN,NaN,0,0,0
42,4,0,NaN,NaN,NaN,NaN,0,0,0
42,5,0,NaN,NaN,NaN,NaN,0,0,0
43,1,0,NaN,NaN,NaN,NaN,0,0,0
43,2,0,NaN,NaN,NaN,NaN,0,0,0
43,3,0,NaN,NaN,NaN,NaN,0,0,0
43,4,0,NaN,NaN,NaN,NaN,0,0,0
43,5,0,NaN,NaN,NaN,NaN,0,0,0
44,1,0,NaN,NaN,NaN,NaN,0,0,0
44,2,0,NaN,NaN,NaN,NaN,0,0,0
44,3,0,NaN,NaN,NaN,NaN,0,0,0
44,4,0,NaN,NaN,NaN,NaN,0,0,0
44,5,0,NaN,NaN,NaN,NaN,0,0,0
