0,1,1,0,735,1176,1685,2197,6066,6960,7407,8587
0,1,2,0,737,1240,1739,2256,6120,7011,7456,8644
0,1,3,0,733,1229,1723,2227,6082,6954,7400,8585
0,1,4,0,71,288,596,1085,4557,5346,5606,6684
0,2,5,0,1388,1838,2254,2719,7206,8029,8398,9586
0,2,6,0,1397,1862,2270,2737,7232,8079,8444,9661
0,2,7,0,1403,1864,2272,2743,7258,8105,8472,9695
0,2,8,0,1401,1855,2270,2735,7240,8074,8452,9676
0,3,9,0,1013,1394,2066,2566,6894,7700,8041,8833
0,3,10,0,1158,1584,2292,2796,7432,8273,8629,9502
0,3,11,0,1155,1571,2271,2788,7419,8260,8616,9493
0,3,12,0,1148,1542,2245,2744,7379,8212,8562,9448
0,4,13,0,1096,1467,1807,2276,6611,7336,7662,8370
0,4,14,0,1093,1465,1800,2270,6619,7347,7675,8403
0,4,15,0,1088,1461,1798,2266,6632,7361,7692,8417
0,4,16,0,1103,1476,1810,2277,6632,7355,7694,8423
0,5,17,0,1185,1854,2331,2887,7810,8638,9091,10492
0,5,18,0,1181,1855,2330,2888,7805,8629,9080,10479
0,5,19,0,1185,1861,2338,2896,7831,8659,9111,10523
0,5,20,0,1180,1847,2327,2879,7806,8629,9080,10483
1,1,1,0,970,1390,1725,2160,6221,7381,7649,8222
1,1,2,0,973,1393,1731,2168,6236,7398,7664,8242
1,1,3,0,955,1372,1707,2142,6224,7389,7656,8231
1,1,4,0,634,981,1232,1565,5604,6756,7005,7581
1,2,5,0,1126,1628,2020,2518,7189,8331,8563,9404
1,2,6,0,1120,1624,2015,2517,7221,8366,8602,9447
1,2,7,0,1111,1613,2005,2505,7197,8334,8567,9404
1,2,8,0,1111,1605,1996,2497,7173,8314,8547,9389
1,3,9,0,1200,1682,2051,2482,6874,8043,8351,9004
1,3,10,0,1204,1686,2059,2494,6922,8091,8399,9053
1,3,11,0,1161,1640,2013,2444,6859,8031,8340,8992
1,3,12,0,1177,1661,2025,2454,6853,8006,8317,8969
1,4,13,0,2325,2824,3160,3540,8010,9040,9386,10384
1,4,14,0,2363,2864,3201,3582,8055,9087,9403,10401
1,4,15,0,2323,2826,3164,3544,8015,9046,9393,10388
1,4,16,0,2297,2798,3135,3512,7977,9006,9350,10351
1,5,17,0,1250,1817,2232,2764,8017,8918,9165,10548
1,5,18,0,1252,1816,2232,2764,8131,9034,9281,10659
1,5,19,0,1250,1810,2225,2757,8019,8928,9173,10557
1,5,20,0,1244,1806,2217,2750,7993,8883,9130,10511
3,1,1,0,503,1008,1363,1792,5778,6708,7130,7898
3,1,2,0,505,1013,1369,1802,5782,6716,7138,7905
3,1,3,0,507,1011,1363,1797,5787,6723,7144,7914
3,1,4,0,504,1005,1356,1789,5758,6690,7114,7872
3,2,5,0,1170,1592,2015,2548,7020,8151,8520,9471
3,2,6,0,1174,1595,2025,2560,7170,8309,8677,9633
3,2,7,0,1105,1526,1953,2484,7091,8224,8607,9569
3,2,8,0,1167,1587,2015,2550,7142,8276,8645,9603
3,3,9,0,1155,2130,2608,3095,6999,8132,8495,9414
3,3,10,0,1156,2132,2610,3106,7326,8470,8812,9728
3,3,11,0,1149,2125,2601,3101,7332,8474,8825,9745
3,3,12,0,1154,2121,2601,3096,7316,8457,8811,9733
3,4,13,0,1203,1651,2043,2803,7537,8485,8885,10452
3,4,14,0,1209,1656,2048,2813,7562,8516,8915,10486
3,4,15,0,1210,1656,2050,2815,7562,8513,8908,10481
3,4,16,0,1205,1655,2048,2812,7553,8498,8893,10468
3,5,17,0,995,1614,2061,2552,6869,7777,8158,9418
3,5,18,0,1165,1840,2291,2784,7110,8026,8404,9670
3,5,19,0,1166,1840,2292,2786,7115,8032,8408,9677
3,5,20,0,1161,1834,2283,2772,7091,8006,8380,9644
4,1,1,0,957,1425,1957,2503,6942,8167,8383,9189
4,1,2,0,1126,1596,2119,2673,7194,8418,8633,9440
4,1,3,0,1121,1593,2116,2667,7187,8410,8626,9432
4,1,4,0,1034,1418,1847,2388,6839,7941,8180,8983
4,2,5,0,1143,1693,2125,2647,6761,7909,8152,8955
4,2,6,0,1146,1695,2128,2649,6793,7939,8178,8983
4,2,7,0,1141,1677,2094,2622,6765,7913,8148,8953
4,2,8,0,1088,1633,2064,2560,6682,7790,8030,8833
4,3,9,0,1112,1588,2041,2497,7034,8385,8728,9492
4,3,10,0,1097,1578,2033,2723,7376,8731,9102,9870
4,3,11,0,1099,1579,2035,2725,7367,8721,9083,9852
4,3,12,0,1084,1564,2007,2685,7316,8663,9034,9804
4,4,13,0,1093,1545,1956,2579,7539,8438,8739,9428
4,4,14,0,1088,1544,1961,2604,7643,8555,8871,9562
4,4,15,0,1085,1538,1949,2594,7633,8542,8859,9549
4,4,16,0,1073,1523,1942,2579,7613,8522,8841,9530
4,5,17,0,1087,1578,2288,2798,5699,6647,6967,7709
4,5,18,0,1089,1583,2329,2825,6028,7094,7410,8215
4,5,19,0,1089,1584,2330,2822,6029,7097,7417,8224
4,5,20,0,1096,1598,2333,2835,6027,7082,7401,8203
5,1,1,0,737,1235,1723,2318,6304,7361,7806,8611
5,1,2,0,738,1235,1726,2320,6328,7393,7837,8642
5,1,3,0,739,1228,1715,2296,6282,7345,7790,8597
5,1,4,0,501,860,1261,1832,3982,4834,5064,5795
5,2,5,0,1037,1535,2133,2827,7726,8852,9227,10036
5,2,6,0,1040,1542,2145,2843,7750,8879,9256,10062
5,2,7,0,1038,1540,2140,2837,7744,8861,9248,10055
5,2,8,0,972,1464,2060,2725,7383,8494,8822,9604
5,3,9,0,1065,1561,2060,2643,7655,8927,9330,10297
5,3,10,0,1066,1565,2063,2646,7667,8960,9363,10438
5,3,11,0,1062,1561,2059,2637,7662,8956,9361,10433
5,3,12,0,1036,1523,2028,2591,7535,8824,9228,10286
5,4,13,0,942,1369,1788,2349,7410,8466,8900,9931
5,4,14,0,953,1381,1802,2362,7432,8489,8913,9949
5,4,15,0,941,1370,1788,2349,7415,8474,8909,9948
5,4,16,0,946,1371,1786,2334,7262,8312,8729,9753
5,5,17,0,926,1404,1868,2465,7397,8479,8886,12142
5,5,18,0,928,1410,1874,2473,7424,8505,8913,12175
5,5,19,0,927,1407,1870,2463,7408,8486,8893,12150
5,5,20,0,916,1365,1845,2421,7246,8318,8723,11946
6,1,1,0,1050,1442,1747,2202,7568,8420,8759,9656
6,1,2,0,1066,1497,1843,2305,7696,8596,8985,9905
6,1,3,0,1058,1487,1832,2289,7673,8581,8968,9883
6,1,4,0,469,630,873,981,3480,3875,4031,4352
6,2,5,0,719,1178,1616,2062,6691,7703,8037,9096
6,2,6,0,744,1206,1644,2103,6843,7871,8211,9285
6,2,7,0,740,1201,1640,2102,6847,7875,8221,9296
6,2,8,0,662,1123,1547,2005,6633,7649,7998,9028
6,3,9,0,2511,2945,3320,3742,7814,8905,9218,10049
6,3,10,0,2532,2971,3355,3797,8002,9162,9480,10402
6,3,11,0,2550,2986,3371,3815,8020,9177,9484,10406
6,3,12,0,2467,2903,3276,3729,7849,8974,9304,10188
6,4,13,0,960,1440,1825,2350,6430,7434,7926,8547
6,4,14,0,967,1450,1833,2364,6587,7670,8240,9042
6,4,15,0,970,1450,1833,2363,6590,7688,8255,9061
6,4,16,0,841,1329,1713,2236,6366,7453,8022,8809
6,5,17,0,956,1452,1864,2408,6932,7780,8246,11621
6,5,18,0,935,1450,1870,2418,7249,8119,8603,12089
6,5,19,0,935,1451,1871,2419,7250,8126,8602,12093
6,5,20,0,919,1423,1828,2353,7086,7937,8402,11795
7,1,1,0,775,1331,1706,2250,6478,7554,7829,9173
7,1,2,0,775,1328,1709,2254,6486,7559,7836,9179
7,1,3,0,774,1328,1709,2252,6480,7555,7832,9175
7,1,4,0,771,1323,1701,2238,6370,7428,7704,9026
7,2,5,0,948,1474,1896,2384,6818,7699,8176,11416
7,2,6,0,934,1464,1883,2376,6833,7802,8289,11860
7,2,7,0,937,1468,1887,2379,6842,7821,8303,11875
7,2,8,0,930,1456,1876,2364,6772,7745,8220,11755
7,3,9,0,972,1520,1951,2501,6935,7799,8147,9068
7,3,10,0,982,1549,1965,2513,6996,7866,8221,9142
7,3,11,0,983,1548,1965,2516,6996,7867,8218,9138
7,3,12,0,986,1554,1965,2518,6955,7810,8155,9070
7,4,13,0,934,1320,1696,2129,6311,7372,7680,8410
7,4,14,0,941,1332,1708,2142,6345,7406,7719,8446
7,4,15,0,968,1359,1736,2172,6371,7434,7718,8448
7,4,16,0,908,1298,1672,2100,6250,7304,7614,8343
7,5,17,0,843,1196,1377,1838,6645,7786,8591,10504
7,5,18,0,950,1418,1745,2254,7513,8684,9600,11638
7,5,19,0,953,1421,1748,2255,7520,8689,9608,11645
7,5,20,0,952,1406,1732,2227,7461,8626,9533,11554
8,1,1,0,789,1235,1578,2142,6424,7550,7862,8929
8,1,2,0,793,1240,1584,2145,6440,7565,7879,8954
8,1,3,0,793,1240,1580,2143,6433,7558,7872,8949
8,1,4,0,509,921,1144,1504,4094,4764,4901,5948
8,2,5,0,1189,1727,2151,2639,5631,6580,6995,7877
8,2,6,0,1208,1748,2190,2678,6658,7631,8038,8921
8,2,7,0,1199,1744,2186,2669,6674,7644,8065,8945
8,2,8,0,1181,1706,2141,2624,6527,7461,7881,8723
8,3,9,0,937,1398,1963,2444,6640,7660,8037,9247
8,3,10,0,939,1401,1962,2444,6700,7730,8107,9333
8,3,11,0,936,1396,1953,2437,6692,7720,8097,9322
8,3,12,0,960,1398,1951,2434,6588,7543,7901,9063
8,4,13,0,941,1486,1839,2327,7405,8580,8842,10697
8,4,14,0,945,1491,1845,2333,7423,8606,8864,10922
8,4,15,0,947,1493,1846,2314,7419,8604,8864,10938
8,4,16,0,846,1384,1718,2200,7107,8237,8507,10573
8,5,17,0,957,1431,1819,2321,7603,8700,8968,10220
8,5,18,0,968,1451,1846,2353,7651,8753,9026,10291
8,5,19,0,966,1450,1843,2351,7646,8736,9023,10289
8,5,20,0,897,1365,1714,2197,7282,8317,8565,9796
9,1,1,0,737,1222,1648,2186,6050,7165,7481,8774
9,1,2,0,794,1304,1737,2274,6164,7285,7603,8910
9,1,3,0,793,1303,1736,2274,6164,7287,7604,8912
9,1,4,0,788,1215,1646,2151,5690,6471,6774,7260
9,2,5,0,959,1471,2076,2563,6447,7964,8048,9074
9,2,6,0,967,1475,2082,2581,6523,8052,8145,9183
9,2,7,0,965,1472,2081,2580,6523,8051,8142,9179
9,2,8,0,843,1326,1913,2385,6150,7630,7725,8715
9,3,9,0,990,1488,1888,2481,6459,7668,7903,8881
9,3,10,0,965,1467,1868,2462,6508,7722,7983,9006
9,3,11,0,959,1463,1865,2455,6500,7712,7974,9010
9,3,12,0,850,1316,1720,2251,6142,7300,7554,8587
9,4,13,0,970,1376,1799,2332,6198,7179,7458,8338
9,4,14,0,973,1382,1810,2347,6219,7205,7480,8361
9,4,15,0,974,1384,1811,2350,6229,7213,7490,8371
9,4,16,0,894,1305,1679,2190,5954,6924,7195,8066
9,5,17,0,451,965,1439,1987,6585,7857,8191,10016
9,5,18,0,435,959,1448,1999,6822,8107,8444,10285
9,5,19,0,437,961,1449,2000,6713,7999,8335,10180
9,5,20,0,436,944,1406,1954,6550,7757,8080,9838
10,1,1,0,920,1428,1903,2424,6233,7353,7711,8241
10,1,2,0,934,1441,1936,2456,6319,7508,7902,8441
10,1,3,0,937,1443,1938,2457,6328,7516,7910,8445
10,1,4,0,575,961,1362,1731,4741,5779,6080,6606
10,2,5,0,967,1531,2070,2620,6825,7889,8168,8930
10,2,6,0,940,1507,2066,2606,6925,7993,8334,9102
10,2,7,0,974,1541,2100,2639,6957,8026,8331,9098
10,2,8,0,942,1505,2056,2603,6762,7824,8162,8926
10,3,9,0,946,1568,1965,2463,6634,7786,8061,8645
10,3,10,0,953,1586,1979,2478,6750,8138,8414,9144
10,3,11,0,955,1585,1978,2477,6750,8138,8414,9143
10,3,12,0,948,1576,1967,2461,6617,7989,8257,8988
10,4,13,0,886,1286,1688,2167,6352,7426,7744,8630
10,4,14,0,892,1288,1692,2172,6385,7463,7793,8676
10,4,15,0,897,1293,1698,2175,6388,7466,7792,8674
10,4,16,0,882,1272,1673,2149,6278,7344,7670,8526
10,5,17,0,930,1792,2108,2597,6827,7684,7826,10005
10,5,18,0,956,1816,2134,2626,6865,7726,7871,10059
10,5,19,0,1069,1928,2246,2735,6972,7831,7976,10166
10,5,20,0,933,1792,2117,2605,6804,7641,7787,9945
11,1,1,0,837,1443,1832,2328,7405,8283,8555,9359
11,1,2,0,836,1443,1832,2330,7369,8393,8664,9467
11,1,3,0,835,1443,1831,2333,7422,8451,8722,9531
11,1,4,0,147,411,591,846,2189,2881,3028,3604
11,2,5,0,885,1247,1591,2143,6982,7990,8395,9239
11,2,6,0,895,1262,1604,2158,7005,8021,8410,9253
11,2,7,0,885,1251,1593,2148,6993,8008,8401,9245
11,2,8,0,879,1235,1581,2122,6878,7881,8257,9101
11,3,9,0,770,1229,1612,2065,7405,8366,8567,9311
11,3,10,0,775,1233,1613,2065,7429,8400,8595,9364
11,3,11,0,778,1233,1617,2066,7427,8393,8589,9355
11,3,12,0,765,1201,1584,2035,7271,8213,8416,9164
11,4,13,0,976,1396,1774,2397,7613,8564,8816,9734
11,4,14,0,979,1397,1778,2396,7645,8589,8830,9944
11,4,15,0,979,1397,1774,2394,7644,8618,8858,9969
11,4,16,0,909,1331,1701,2322,7431,8390,8656,9753
11,5,17,0,843,1222,1582,2052,7884,9015,9313,12492
11,5,18,0,912,1333,1771,2252,8135,9268,9563,12753
11,5,19,0,913,1332,1769,2255,8137,9269,9564,12752
11,5,20,0,755,1151,1580,2054,7893,9025,9312,12470
12,1,1,0,698,1117,1521,2017,4679,5779,6103,7178
12,1,2,0,699,1116,1526,2016,4679,5779,6104,7177
12,1,3,0,701,1120,1529,2019,4683,5780,6105,7178
12,1,4,0,618,881,1252,1591,3533,4509,4803,5872
12,2,5,0,795,1356,1754,2305,5429,6943,7193,9533
12,2,6,0,864,1441,1844,2380,5533,7075,7327,9672
12,2,7,0,867,1444,1850,2388,5538,7078,7335,9679
12,2,8,0,859,1431,1832,2366,5502,7033,7287,9604
12,3,9,0,1190,1676,2113,2648,7115,8085,8372,9215
12,3,10,0,1190,1678,2121,2658,7143,8123,8409,9251
