"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","endX","endY","mark","noperson","noslide"
"214",265,145,-10.08816978339,82.7798284608032,87.2934573708521,-78.6407365294698,128,-1.47266230122404,-0.160667602549142,1.81821525343177,0.202443679548385,0.94829361734553,183.5,130.5,1,14,18
"215",240,153,6.05023582289879,109.107744912999,117.443224525522,93.4785024842018,179,1.34560774796217,0.176257542989574,2.70028254729783,0.367111887355831,0.929025453395039,131.5,164.5,1,14,19
"216",263,208,18.8723126904427,207.135221534147,207.135221534147,18.8723126904427,128,0.0911110749329109,0.000439862782669683,0,0,1,67,275,1,14,20
"217",249,197,11.5751888173962,169.446156639801,169.446156639801,11.5751888173962,107,0.0683118994666965,0.00040314811985916,0,0,1,83,231,1,14,21
"218",221,194,7.37853584267382,140.160622144738,140.160622144738,7.37853584267382,128,0.0526434295864806,0.000375593578145779,0,0,1,82,212,1,14,22
"220",291,123,15.5137560394647,222.491947739036,226.502705534202,45.1141443758903,109,0.162597221299984,0.00271112564098747,0.136137288789466,0.00202443207492904,0.982292671578879,76.614265,182.50986,1,15,1
"221",296,103,2.96823402987172,202.772039492628,204.486361388086,7.98806784683334,107,0.00862725867164375,-0.000633343050254425,0.26451725533794,0.00857863575837989,0.991616448726357,93.5,113.5,1,15,2
"222",306,112,0.528056748900181,108.504608197072,109.124523375114,5.62922866722374,87,0.106014013538116,0.0075912329784551,0.267300097046731,0.0152188067593873,0.994319194633171,197.5,113,1,15,3
"223",270,112,-1.42497427251542,100.531089718554,101.340921829473,-8.62096185283242,73,-0.135477482974555,-0.00584334520236088,0.324945590524594,0.0119928493292518,0.992008834177756,169.5,109.5,1,15,4
"227",313,138,-0.484434383945719,108.339872401623,109.543535692441,1.91540954283422,88,0.0451371021791922,0.0019423995225248,0.278131166675153,0.00778579381682171,0.98901200985335,204.664,137.084,1,15,8
"230",297,143,5.91709214183154,179.456122770999,185.548652140103,24.4186658366892,108,0.147080053855375,0.00378329644420099,0.272648091345901,0.00549510762632901,0.967164787785669,118.5,161.5,1,15,11
"231",266,114,-2.66432812461649,64.5375845190413,64.5566902602449,-5.48473345343401,63,-0.0876508860917048,-0.00280760482965195,0.0680977735157608,0.0023315936008451,0.999704047076661,201.53218,111,1,15,12
"232",282,209,8.61564818416411,267.013108292458,270.572988381667,44.5371420349675,108,0.219513971623973,0.00669687502366293,0.388746208943292,0.0144268383299325,0.986843180058361,18,249,1,16,1
"233",292,214,7.23517392432365,258.054742254429,260.131066241446,27.6693295146549,107,0.117718053900658,0.00413824404705244,0.342185773562426,0.0148436540439139,0.992018162163341,36,246.5,1,16,2
"234",269,212,9.2702485744945,245.202467361159,247.986997331925,42.8605544127852,120,0.180150523086286,0.00410818620349491,0.288360149338315,0.00770249276477554,0.988771467856279,27,251.5,1,16,3
"235",282,195,-7.50734666694966,260.230666909187,261.743159784983,-55.9338531935132,143,-0.366626945066015,-0.017081677573973,0.499354088956488,0.0269373918523197,0.994221461691535,24,161,1,16,4
"238",309,214,7.65500837041311,271.375423710897,273.061738108993,27.2347309769368,119,0.0722629443884525,0.000938889006934539,0.133929857987419,0.00250718083606744,0.993824420771018,40.043045,250.14937,1,16,7
"239",241,235,4.18163777188556,212.565872143202,213.233873655177,18.8752614732794,107,0.10458601979074,0.00241485909579526,0.135975866587759,0.00351611020745959,0.996867282385652,29,250.5,1,16,8
"240",279,226,4.83830629027684,254.908316851373,256.141970076515,20.2949837269583,119,0.0681663377623692,0.00117698452120759,0.115935243604221,0.00222283485033747,0.995183713060482,25,247.5,1,16,9
"241",244,248,0.62693148712665,207.285815810619,209.6706717289,-15.1497398835728,137,-0.161534980803237,-0.00692853627547691,0.267093238465549,0.010705971038416,0.98862570573836,36.726593,250.26808,1,16,10
"244",312,194,9.52797188369358,286.958620710374,287.926296752693,47.2015152249934,118,0.181903229640293,0.00383781381742037,0.140802942769234,0.00389680118000902,0.996639153654137,29,241.5,1,16,13
"245",304,197,10.1322115658048,267.166614680802,268.574194287352,36.4506867800212,148,0.105876399618316,0.00169372516900476,0.121977825272617,0.00246826958811258,0.99475906607377,41,244,1,16,14
"246",316,199,16.1375378633336,265.973594681441,268.225349856103,76.4403352344635,126,0.316776520454242,0.00743514418528648,0.281392564069548,0.00886631532054046,0.991604987463451,60.506493,272.92578,1,17,1
"247",294,210,13.8911911714549,191.60375779196,193.735452660515,76.2404325916347,116,1.15386165400972,0.19038468471168,1.95628082875469,0.411801883513638,0.988996877756337,108,256,1,17,2
"248",259,213,6.67955341193396,71.3102078995742,71.3923700505446,12.2623441010403,46,0.162623161932591,0.00447062632658464,0.0661015168666362,0.000615900077893536,0.998849146611715,188.17383,221.29454,1,17,3
"252",329,175,8.15708999574355,244.962158224903,248.893471441424,22.1148279829173,107,0.0282391188756035,-0.000597170833660288,0.201824323054482,0.00468890421187858,0.984204835933408,86.51618,209.7571,1,17,7
"253",303,207,15.7888668970184,253.363116949098,260.446491681872,70.0041577904637,116,0.242345825225633,0.00424039427157313,0.320303852802626,0.00671433577418081,0.972802955850808,59.19605,275.9384,1,17,8
"254",328,186,14.518911991187,203.899605507748,208.311673424494,76.8741052694045,137,0.366984534755213,0.0117370790712249,0.312073045124764,0.0124132435807323,0.978819871953334,130.61194,237.11754,1,17,9
"257",319,201,14.9848575965636,241.719879199043,246.828957447927,45.2305779678302,97,0.13422490738144,0.00127371316485534,0.267290496315032,0.00536072648592754,0.979301139130071,85.5,263.5,1,17,12
"258",314,208,14.6208739886317,261.467015128104,268.020423903524,119.044774020642,116,3.60775978638599,1.42461915637643,8.09103471822786,3.47134266574409,0.975548845569397,61,274,1,17,13
"259",306,201,13.1374591595812,270.581780613551,271.876319061737,49.3511669941076,87,0.178954083140059,0.00270168025706899,0.116619811914062,0.00195513556307835,0.995238502372501,42.5,262.5,1,18,1
"261",301,175,15.705547941756,278.913068894235,281.116210223921,57.5111347659473,76,0.20972350096423,0.00339572461503241,0.226784322352242,0.00478755381247242,0.992162880511473,32.5,250.5,1,18,3
"262",302,172,19.4527870602187,249.226804336933,249.4742767956,84.2286497907559,76,0.637072318213256,0.0317193131778965,0.731027270259892,0.0552194768483834,0.999008024146434,67,255,1,18,4
"266",298,223,6.68386410803412,257.751818616281,262.867820472522,37.8485446651816,99,0.366219433780758,0.0262843087263238,0.875495068469497,0.063048266785515,0.980537740043474,42,253,1,18,8
"267",275,198,17.7157927063769,151.168779845575,151.32493665018,54.2857957241878,54,0.820077512743621,0.0673849541131753,0.999854933079307,0.11062170098172,0.998968069585482,131,244,1,18,9
"268",274,208,7.26882405885729,254.753694753,258.134136918828,18.1528437303318,87,0.0563689106948949,0.000964760476082788,0.256572128844974,0.00624718642865855,0.986904319567423,21.29365,240.23268,1,18,10
"270",274,206,10.0975043840753,222.445498943,224.763117964638,60.1574192823807,88,1.41913659398731,0.29123203257835,2.87905804351175,0.644983974370753,0.989688615095634,55,245,1,18,12
"271",298,228,8.22408113184409,258.660008505374,268.223708800026,-10.6067211236338,105,-0.335916273457972,-0.0207594331743606,0.846813379695522,0.0454668966495824,0.96434431416433,42,265,1,18,13
"274",250,206,12.5602370968456,197.732142050806,201.575268035133,30.8125779319565,55,0.552103876143915,0.0460963099103502,1.01144181843017,0.082464723120009,0.980934536157196,57,249,1,18,16
"275",277,212,17.575185836542,231.821051675641,232.790518582074,52.2281306509243,55,0.91430093464095,0.0915821371848012,1.34850805306336,0.155996074444353,0.995835453641591,56,282,1,18,17
"277",293,221,9.2726017772003,248.243831746128,258.794726837715,33.1256388209343,99,7.49184814829709,9.20001649640621,17.1634752787613,20.590279243271,0.959230641132024,48,261,1,18,19
"278",286,253,4.06751956658015,225.568171513625,241.366144935839,29.8586349798294,128,3.79982980167556,1.87933475462192,7.38395404568809,4.05563461624837,0.934547683038094,61,269,1,18,20
"279",300,209,8.95029343360177,266.74800842743,268.152752018172,44.4762681025075,129,0.143804508153619,0.00292590925820585,0.123342168206824,0.00252254524082188,0.994761405280497,36.5,250.5,1,19,1
"280",301,192,5.25534296038858,212.89492713543,214.129444137244,37.4947901711226,170,0.14622401057853,0.00540561312146756,0.187104595077473,0.00691055032098393,0.99423471626339,89,211.5,1,19,2
"281",323,197,5.43581806429988,300.852954115462,303.547803858156,24.189945582299,147,0.0660263133369156,0.00125207271182933,0.247088636253883,0.00700870229899709,0.99112215700973,23.5,225.5,1,19,3
"282",290,193,3.92991302807254,267.720890964005,268.043593925545,18.9398930408142,101,0.0733146883883825,0.00150516139784115,0.0833979911860704,0.00202130169188464,0.998796080306142,22.908619,211.34856,1,19,4
"283",302,214,0.59993388025395,286.515706375759,287.236624356246,1.34524587317173,131,-0.00180618180214462,-0.000170932044096789,0.106304312111549,0.00254623772114199,0.997490159960962,15.5,217,1,19,5
"286",276,194,9.47995167808867,267.148367017281,268.029883345273,38.2469765763609,78,0.161063816174624,0.0029300846352005,0.114243550744416,0.00222110113729711,0.996711126696062,12.5,238,1,19,8
"287",287,210,7.03794076318467,244.844848832888,245.73762976935,36.5298967233613,86,0.274849691674191,0.0157957264223559,0.44084319508624,0.0324960116177908,0.996366934371021,44,240,1,19,9
"289",298,211,10.0079798014413,241.677471022849,242.313253332283,61.6175588559604,109,10.2623599936831,43.4681914491889,24.6108223129505,106.461214510658,0.997376196717715,60,253,1,19,11
"291",281,186,3.12213046211571,220.327029662727,221.761200567894,15.5033925937335,76,0.131230131758698,0.00512082735649115,0.379848538632073,0.0140988983369303,0.993532814119447,61,198,1,19,13
"292",308,186,3.58098962049093,274.400591235592,279.254983543123,5.92276748970097,119,-0.0207755463683358,-0.00117528403374049,0.227578379799715,0.00460331276986601,0.982616631417137,34.135174,203.13889,1,19,14
"293",311,202,-8.55183023382006,201.743029619365,206.51384743954,-82.4530044138165,178,-0.433837489706223,-0.0210666326328979,0.703974290347323,0.0378192141067783,0.976898315152587,111.5,172,1,20,1
"294",305,205,-10.561517156961,211.190211206204,216.329267187412,-107.279747900779,168,-0.65355812469162,-0.0331450740349874,0.801803988849899,0.0466584180932005,0.976244287016622,97.38763,166.29071,1,20,2
"297",258,187,-5.00064459755843,160.611332103311,160.739365925301,-36.6532760706888,117,-0.625394312828422,-0.125435543474083,1.13501067648329,0.294064122179011,0.999203469409919,98,173,1,20,5
"299",297,188,-2.33730585912382,147.122398022871,148.755622534906,-65.2546638555235,159,-2.50939863729575,-1.10938175500737,6.9853264495774,3.28706093668448,0.989020754414498,150,182,1,20,7
"300",316,177,2.68377515946898,192.210821755696,192.995175943026,17.0238687386539,138,-3.81012754608142,-23.7773013555378,11.1623608127954,67.2687565714722,0.995935887083718,124,186,1,20,8
"303",280,161,2.38145404417604,224.421795832922,224.560189792093,12.8186447308874,126,0.0604428744644299,0.00196147206489368,0.0854389416016327,0.0035063962068345,0.999383711069628,55.77203,170.32523,1,20,11
"304",328,189,1.70135460532612,202.089089265106,203.011411989965,11.3215393777644,126,0.0847340918950016,0.00463312421079208,0.250668164834788,0.0124295410339218,0.99545679370525,126,195,1,20,12
"305",299,127,21.7264946313477,211.401259551686,213.687757362673,112.349698841677,105,0.665111426130458,0.0220709780711234,0.498444250433809,0.0207525057655942,0.989299818392938,102.61637,205.25575,1,21,1
"307",283,201,1.22757883213454,140.032139168121,140.368704168496,-4.1859147508055,98,-0.194644860870488,-0.0262252994710307,0.41535158945893,0.0538288462750749,0.997602278924144,143,204,1,21,3
"308",310,195,-3.21326217531458,164.420529241822,164.67205334252,-17.6073061531868,127,-0.106089291056695,-0.00425707581882969,0.110478067114934,0.00520086414605748,0.998472575670293,145.83797,185.7838,1,21,4
"309",320,167,2.53183762245004,147.143637307224,147.947601993984,10.5709965277832,105,0.0540247868350002,0.00107058317667714,0.218752356170474,0.00761485265881638,0.994565882272343,173,173.5,1,21,5
"310",290,168,11.9835071696203,157.158654361427,157.165118078466,47.7379600146004,87,0.319210527904922,0.00904757839522172,0.0834210571331953,0.00501849315779732,0.999958873081264,136.26624,200.63087,1,21,6
"313",275,183,-8.32024251736946,127.84561001458,128.322652854793,-48.1353535450396,126,-0.390420924869292,-0.0212464182767972,0.241344796172963,0.0191636330022998,0.99628247367397,148.5,164.5,1,21,9
"314",304,149,5.05382605006437,147.573710395856,147.73271415021,32.3503523796062,127,0.382927075295452,0.0464547781850164,0.544645658233576,0.0995491047902101,0.998923706538061,157,162,1,21,10
"315",293,169,3.50353164478446,147.275252503603,147.86008725128,8.37165779639246,137,-0.847865562006461,-0.647777267951723,2.81687501035319,1.86132899070757,0.996044674674898,146,178,1,21,11
"317",316,168,2.97373108248011,154.20765220961,155.425363096972,5.58784605677139,138,-0.0945658379451777,-0.0131017805372732,0.608164787332905,0.0440216630570873,0.99216530131828,162,176,1,21,13
"318",321,177,-2.69505859673992,140.350436862528,140.73753820805,-12.9441797162039,116,-0.0883458376674074,-0.00301574721392846,0.160579255311232,0.00549203245524944,0.997249480483664,180.8048,170.40068,1,21,14
"319",308,133,10.1455444338963,193.018133863117,196.435839504727,34.6985672118405,159,-0.586688071365063,-0.217082486688761,2.2201481193442,0.617389315480145,0.982601415046115,118,167,1,21,15
"320",292,168,-3.99343997667464,186.179919180277,186.373143888623,-27.7361621667203,169,-0.153548585257877,-0.00623398350058637,0.114794584917723,0.0054958594356001,0.998963237383272,106.27212,155.03401,1,22,1
"321",296,178,1.50249561570107,152.552449996714,152.863125769454,12.6351776687145,139,0.118260991047451,0.00526481452810148,0.139667726460232,0.00615920491055487,0.997967621222086,143.5,182,1,22,2
"322",275,174,-2.108095312357,163.110392066232,163.556751056607,-12.9917886826871,169,-0.161035285263288,-0.0262918508994584,0.355400139484254,0.0676415260762754,0.997270922860164,112,168,1,22,3
"325",265,137,0.418060411412706,125.408658323514,126.03407717574,1.03198899148331,126,-0.00166403515961002,-0.000544134372254189,0.315269367533719,0.0145099060625482,0.995037700388336,139.59468,137.91504,1,22,6
"326",296,147,7.95760469614826,156.474205004614,156.804163511655,45.8825918963041,147,0.28218540799154,0.0104464915155083,0.175735647986774,0.00694637004152207,0.99789572866146,141.03252,168.66234,1,22,7
"327",298,188,-5.21125586158673,154.137114284652,154.292556903875,-33.0312352606355,137,-0.233446071910273,-0.0102581105153805,0.150780024269352,0.00873994315177599,0.998992546222955,144.5,174,1,22,8
"330",299,162,0.76902468257804,149.013422214242,149.25612049735,-1.90377165902082,139,-0.18730994253996,-0.0452055733835654,0.507700612856361,0.110788089074228,0.998373947531942,150,164,1,22,11
"331",301,161,0.465809082764994,123.00406497348,123.218220018851,4.82977916410674,139,0.240935344039571,0.0898888167991663,0.59889351573131,0.220506412995437,0.998261985562373,178,162,1,22,12
"333",299,213,9.37107112813577,240.505465742882,246.678047309449,69.5087354863742,138,0.351132383955302,0.0108161990351093,0.452896379525212,0.0143623973335994,0.974977175172688,61.7042,252.16098,1,23,1
"334",297,213,12.9770066521136,232.230393559111,233.4244184014,90.7039149711208,158,0.419703497677393,0.0147706586870467,0.310702117847205,0.0155222774456822,0.994884747489291,70.70071,265.14966,1,23,2
"336",299,210,13.6713071321958,209.433760411257,211.144717716717,86.6955169236301,137,0.457091986393718,0.0151884614121551,0.288051684162907,0.0124727575245778,0.9918967553441,95.5,259.5,1,23,4
"337",294,190,15.1118283777866,245.489307302783,250.080796397045,121.86929406894,170,1.79773314652654,0.557316393618951,4.20525686074687,1.55314233440614,0.981639977317678,57,254,1,23,5
"340",305,213,8.53076560994813,222.461232577724,223.38302411209,74.5777022814774,179,0.575586326819688,0.0664880229527598,0.760189008920127,0.151951592704077,0.995873493350577,85,246,1,23,8
"341",305,194,10.7524527819413,242.127704504423,243.282967193065,89.5319007409699,178,0.432762332220899,0.0189778593143028,0.476117929794381,0.0299272316795176,0.995251362222472,67.123474,239.17282,1,23,9
"343",294,181,6.94098342874258,231.698079405074,236.000582092957,76.5851873471518,128,2.1686055231994,0.644482083854972,4.51405907886197,1.539675299743,0.981769101373706,64,209,1,23,11
"344",306,195,4.82771298581189,148.526933584451,149.149191833586,26.3070322390676,99,0.201241190139025,0.00802215875835377,0.28770650093603,0.0131006983689124,0.995827947563881,158,207.5,1,23,12
"345",318,194,2.24574256589507,204.156802482798,204.949512764523,13.810498657206,160,0.174611820945831,0.0401765517855248,0.613931653605041,0.12338631528993,0.996132168010392,114,202,1,23,13
"348",303,198,1.81633428871214,229.558868422507,231.102600465422,1.57126883315659,169,-0.0400258201691599,-0.00281435000107988,0.271512093748846,0.0108690661397968,0.99332014421384,73.55647,205.27603,1,23,16
"349",316,185,2.1672042806499,242.27921611192,242.636739349129,21.0888972164169,192,0.099762504248502,0.00443095253800227,0.182281415630688,0.00904524583407026,0.998526508235449,73.89408,194.16199,1,23,17
"350",301,183,5.6658616929195,205.701787559252,205.959544816114,26.7134768980763,115,0.133928755959349,0.00359801432647112,0.0847805789077694,0.00260888594837887,0.998748505406284,96.303154,203.30829,1,23,18
"351",298,195,18.9331604355357,272.756759769579,282.087361651952,45.0114649071323,96,0.0634823728243874,-0.000997845850271092,0.439327055163407,0.0113135708167295,0.966923006306519,40,283.5,1,24,1
"352",312,232,17.0183376844755,270.899642538617,274.97973690612,45.9938291739874,99,0.103515191215778,0.000176530018745824,0.286266370496609,0.00750702031729907,0.985162199900949,52.962746,311.2863,1,24,2
"353",304,206,21.4286726846503,199.812412026881,206.953308934309,72.069815958177,97,0.574582970666698,0.0262899432699539,0.873760179969876,0.0471387149976818,0.965495130548046,118,279,1,24,3
"356",300,190,18.5457722427678,163.49006085998,167.618277841244,43.8112085488197,83,0.0274710552624424,-0.0121363983750358,0.771345461960373,0.0423728836827714,0.97537131967688,145,242,1,24,6
"357",281,204,23.1476005127105,221.317080226538,222.789401887352,63.9745002349063,74,0.285238024459405,0.00415664288831869,0.0855415838794279,0.0015369282692184,0.993391419662061,77.5,291,1,24,7
"358",316,183,20.1270016620796,289.158261165058,295.881194032329,70.4379709016367,107,0.154182081904075,0.00108599981994653,0.247724988733644,0.0052078339244502,0.97727826910643,44.5,282.5,1,24,8
"361",299,201,13.7545052046687,271.279376289463,273.697554210504,56.4279478350335,107,0.196765411341716,0.00387986211125351,0.181771732911112,0.00416486596256412,0.991164780671803,35.5,265.5,1,24,11
"362",319,195,1.86478525933901,215.113923305768,227.495604670318,41.6483150002564,200,0.357067982483349,0.0364303014392453,0.400302849172477,0.0644961068578086,0.945573975451118,104,202,1,25,1
"364",304,214,3.46822925891715,264.484404077065,274.275429181361,67.108507942914,265,0.424169913562348,0.0295859382419363,1.21712796000132,0.081435193750142,0.964302215719723,40,230,1,25,3
"365",318,193,8.16250946580934,250.032997822287,256.302014067599,157.466634327014,239,1.01985487131589,0.0823226507361725,0.848159541379735,0.069942861433386,0.975540511189047,70.5,228.5,1,25,4
"368",322,191,2.56550839608095,245.746312281588,247.761160632794,65.4731384208442,227,0.603181902166202,0.0551420479890317,0.712084074913546,0.0665513890264929,0.991867779654972,76.5,202,1,25,7
"369",319,213,-5.68236861785505,201.992574120931,204.842128035105,-49.8249575300287,319,-0.240644135372239,-0.0107500689400927,0.517035676940258,0.0248800069694581,0.986089024062056,118,193,1,25,8
"372",302,218,-4.60286826628594,236.763595174596,242.308648025647,30.3968967177985,183,0.62906542585681,0.071833535980385,1.2091677809611,0.116196394345986,0.977115745161255,66,199,1,25,11
"373",279,194,-5.00064459755843,200.764165129139,200.873108766203,-34.614736677655,129,-0.220129365631626,-0.0130583532955544,0.206482720143174,0.0210349951125621,0.99945764946969,79,176.5,1,25,12
"374",284,176,-5.92974876777574,208.113550736131,208.148902364766,-33.7129240365416,109,-0.185095587942583,-0.00809015471817357,0.0906769816607487,0.0101247678284037,0.99983016183014,77,154.5,1,25,13
"375",288,196,-4.48976337750523,217.166410846613,217.751318202416,-32.6900562448423,150,-0.168946231579732,-0.00884123026734823,0.306954987584655,0.0212651822969615,0.997313874558227,71.5,179,1,25,14
"376",278,169,-4.45577777240819,231.69115889675,231.936284530189,-24.8840352976199,132,-0.0890823447362591,-0.00214245563777509,0.137873038826389,0.00607168994414083,0.998943133740651,47.009106,151,1,25,15
"377",281,192,-7.09474916761103,234.797785338789,238.621111758568,-31.2506120877363,141,0.132842229471406,0.219076279935076,0.688058962464858,0.617483289266129,0.983977417624105,48,163,1,25,16
"379",254,222,17.7120120544845,200.504364042282,211.130537408451,220.286749151896,139,21.1633651370463,43.0947973219302,52.6579543303293,113.832453560832,0.949670125901251,63,283,1,26,2
"380",257,244,11.5413089947679,194.945193387945,203.325490259616,68.7226857224269,138,0.442714045683422,0.0210125898709226,1.03820227218217,0.0547343565534634,0.95878383541104,65.99646,283.00354,1,26,3
"381",322,196,17.0623105270647,253.197747602883,256.061467126922,113.147368715183,159,0.379136320255327,0.0105225143648443,0.275452190885725,0.0077193783033447,0.988816280886886,79.94644,270.29114,1,26,4
"382",290,221,17.8007041084959,214.257438610658,219.959301189746,129.606703843919,158,0.777100799404098,0.0407804705849774,1.18949499441092,0.0848840680013152,0.974077647327269,86,286.5,1,26,5
"385",229,252,4.9392155421262,162.603812993423,165.026645880407,62.8450586097768,116,6.33940416067854,9.3346841475524,14.5456570469966,22.8111887500199,0.98531853523376,67,266,1,26,8
"386",268,220,10.2413364477018,205.903268721565,206.939047912767,49.2712926921509,106,0.2915799904082,0.0105128083774237,0.362013817380824,0.0177351238704891,0.994994761976299,65.377266,256.60852,1,26,9
"387",246,199,-6.93663272022438,197.03457442909,197.696364867681,-35.2986927507279,106,-0.282241436625837,-0.010653702057411,0.381307333812868,0.018137742480305,0.996652490605812,50.407654,175.20383,1,26,10
"390",260,219,-0.117815593905818,205.493584438602,206.105827138702,-4.86826048256268,126,-0.0716091119962466,-0.00595896660500393,0.199179065281315,0.0140263860463956,0.997029474088147,54.50685,218.57745,1,26,13
"391",292,199,-5.78992265345795,143.733259894848,145.370773630229,-33.0802276807534,126,-0.258388398357358,-0.0101084628053499,0.380794284988856,0.0146791287802881,0.988735605552008,149,184.5,1,26,14
"392",263,175,-5.98221553885167,167.914412722672,169.498183034994,-32.6336705814104,106,-0.217362314223375,-0.00748395461872432,0.326843325713877,0.0122679146946628,0.990656122183949,96,157.5,1,26,15
"393",280,235,0.670095522224534,171.011695506477,171.443919960199,4.31931929730051,139,0.0476267425108002,0.0028103094568803,0.190314336379265,0.00871230436972325,0.997478916407054,109,237,1,27,1
"394",293,170,2.97670782634414,209.206496443434,210.063151693253,13.3040185507388,98,0.0746825129002935,0.00174256438493138,0.141502787480169,0.00337927501505173,0.99592191565768,84.07578,180.86409,1,27,2
"395",302,187,6.92905035969193,145.059470562938,145.142024003135,21.5902074530424,76,0.158058962461826,0.00354741310065332,0.0726433315780969,0.00215581014475589,0.999431223032998,158,204.5,1,27,3
"396",298,195,2.22396124038548,154.616460960662,155.611796608718,14.5120304964485,76,0.133853451507741,0.00471864841838709,0.263120073514116,0.00893533398214001,0.993603726261457,143.5,201,1,27,4
"397",294,216,14.1192559905498,180.371517997438,181.277432448836,54.2407555973452,87,0.302146713817164,0.0070411701597552,0.170771786387954,0.00442083073897097,0.995002607665168,119.07749,260,1,27,5
"400",322,203,1.13816347687538,199.348110717813,200.461078948143,9.42865147166373,149,0.0544345055219419,0.00188823920676136,0.324402210643046,0.0159333441962667,0.994447958495635,122.69122,206.95973,1,27,8
"401",308,164,-1.34436148107922,192.790012624984,195.083537132749,10.6514003458166,111,0.147811829312738,0.00694643367495009,0.286813104610443,0.0104816885977408,0.988243372344612,115.263054,159.47688,1,27,9
"402",287,186,-3.75539640866864,179.070337203505,179.627473380658,-6.04152927795073,66,-0.0131842809667569,4.43814840728956e-05,0.0648104304738434,0.000944938524360316,0.996898379926706,108.31417,174.27141,1,27,10
"403",307,168,-1.68468431789629,170.073513516949,171.224061403648,-14.7266648235084,109,-0.198528314586937,-0.0182323557737597,0.437175607215976,0.0402603824212834,0.993280454410049,137,163,1,27,11
"406",286,219,7.04576912486749,89.6771988857814,89.9916367921783,17.1790626021033,55,0.398189998789583,0.130184504587396,0.382619700632631,0.217305726151609,0.996505920798807,197,230,1,27,14
"407",303,182,-2.82896969513653,140.060810650743,140.845500824598,-12.0584434726722,98,-0.0904424415508704,-0.00270071881254961,0.225824547735392,0.00703399384415259,0.994428716790659,163.10988,175.08733,1,27,15
"408",254,204,5.79921762909842,128.658462605458,129.177956596743,30.5423254458533,138,0.181209760635894,0.00765737456929644,0.246042198636224,0.01110610620987,0.995978462541351,126,217,1,28,1
"409",279,222,8.97262661489639,115.412304370028,116.132747018314,52.0957310149787,128,1.16122788433136,0.617749430166268,1.86789831781132,1.46695236901019,0.993796386748927,165,240,1,28,2
"412",301,199,5.09368285316339,180.211681086438,182.535037062322,44.4277358019864,177,0.256141394175649,0.01144572219392,0.512527777054341,0.0274407716019331,0.987271725947658,121.5,215,1,28,5
"413",311,204,12.645420396533,159.878078547373,163.374325321464,95.2945256236135,137,1.05223691220136,0.104090639263381,1.37497629493389,0.207456389220346,0.978599778348213,155,239,1,28,6
"414",239,213,0,141,142.257674676737,4.28405860691716,105,1.20307920618149,1.05665979041525,3.12887230537203,2.59757305512793,0.99115917872554,98,213,1,28,7
"417",293,201,2.53355888839457,113.110565377422,114.830015313691,18.3628153612719,87,2.06105371990079,1.97055193628909,4.49212131272921,4.40258143960534,0.985026128128855,180,206,1,28,10
"418",296,216,-0.743539605375366,145.257131066294,146.371851588495,-5.517266644953,137,-0.0445836510484204,-0.00210838408422542,0.314521615399206,0.0128603064306215,0.99238432451251,150.7551,214.11502,1,28,11
